,sentence_no,word,pos,target
93787,9066,where,WRB,O
93788,9066,can,MD,O
93789,9066,i,VB,O
93790,9066,find,VB,O
93791,9066,the,DT,O
93792,9066,movie,NN,O
93793,9066,grizzly,NN,B-TITLE
93794,9066,park,NN,I-TITLE
93795,9067,where,WRB,O
93796,9067,can,MD,O
93797,9067,i,VB,O
93798,9067,find,VB,O
93799,9067,the,DT,O
93800,9067,movie,NN,O
93801,9067,scooby,NN,B-TITLE
93802,9067,doo,NN,I-TITLE
93803,9067,and,CC,I-TITLE
93804,9067,the,DT,I-TITLE
93805,9067,loch,NN,I-TITLE
93806,9067,ness,NN,I-TITLE
93807,9067,monster,NN,I-TITLE
93808,9068,where,WRB,O
93809,9068,can,MD,O
93810,9068,i,VB,O
93811,9068,find,VB,O
93812,9068,the,DT,O
93813,9068,movie,NN,O
93814,9068,the,DT,B-TITLE
93815,9068,lawn,NN,I-TITLE
93816,9068,boy,NN,I-TITLE
93817,9069,where,WRB,O
93818,9069,can,MD,O
93819,9069,i,VB,O
93820,9069,find,VB,O
93821,9069,the,DT,O
93822,9069,movie,NN,O
93823,9069,the,DT,B-TITLE
93824,9069,principal,NN,I-TITLE
93825,9070,where,WRB,O
93826,9070,can,MD,O
93827,9070,i,VB,O
93828,9070,get,VB,O
93829,9070,the,DT,O
93830,9070,movie,NN,O
93831,9070,evil,VBZ,B-TITLE
93832,9070,ed,NN,I-TITLE
93833,9071,where,WRB,O
93834,9071,can,MD,O
93835,9071,i,VB,O
93836,9071,purchase,VB,O
93837,9071,the,DT,O
93838,9071,movie,NN,O
93839,9071,little,JJ,B-TITLE
93840,9071,monsters,NNS,I-TITLE
93841,9071,online,VBP,O
93842,9072,where,WRB,O
93843,9072,can,MD,O
93844,9072,a,DT,O
93845,9072,recent,JJ,O
93846,9072,documentary,NN,B-GENRE
93847,9072,from,IN,O
93848,9072,the,DT,O
93849,9072,last,JJ,B-YEAR
93850,9072,decade,NN,I-YEAR
93851,9072,be,VB,O
93852,9072,found,VBN,O
93853,9073,where,WRB,O
93854,9073,can,MD,O
93855,9073,i,VB,O
93856,9073,buy,VB,O
93857,9073,a,DT,O
93858,9073,science,NN,B-GENRE
93859,9073,fiction,NN,I-GENRE
93860,9073,move,NN,O
93861,9073,made,VBD,O
93862,9073,in,IN,O
93863,9073,1990,CD,B-YEAR
93864,9073,that,WDT,O
93865,9073,was,VBD,O
93866,9073,rated,VBN,B-RATINGS_AVERAGE
93867,9073,well,RB,I-RATINGS_AVERAGE
93868,9073,and,CC,O
93869,9073,directed,VBN,O
93870,9073,by,IN,O
93871,9073,sandor,NN,B-DIRECTOR
93872,9073,stern,NN,I-DIRECTOR
93873,9074,where,WRB,O
93874,9074,does,VBZ,O
93875,9074,inception,VB,B-TITLE
93876,9074,rank,VB,O
93877,9074,among,IN,O
93878,9074,leonardo,JJ,O
93879,9074,dicaprios,NNS,O
93880,9074,films,NNS,O
93881,9075,where,WRB,O
93882,9075,does,VBZ,O
93883,9075,the,DT,B-TITLE
93884,9075,shining,VBG,I-TITLE
93885,9075,rank,NN,O
93886,9075,among,IN,O
93887,9075,horror,NN,O
93888,9075,films,NNS,O
93889,9076,where,WRB,O
93890,9076,does,VBZ,O
93891,9076,wall,VB,B-TITLE
93892,9076,e,NNS,I-TITLE
93893,9076,take,VB,O
93894,9076,place,NN,O
93895,9077,where,WRB,O
93896,9077,has,VBZ,O
93897,9077,director,NN,O
93898,9077,nicola,JJ,B-DIRECTOR
93899,9077,scott,NN,I-DIRECTOR
93900,9077,and,CC,O
93901,9077,his,PRP$,O
93902,9077,family,NN,B-GENRE
93903,9077,been,VBN,O
93904,9077,for,IN,O
93905,9077,the,DT,O
93906,9077,last,JJ,B-YEAR
93907,9077,eight,CD,I-YEAR
93908,9077,years,NNS,I-YEAR
93909,9078,where,WRB,O
93910,9078,is,VBZ,O
93911,9078,the,DT,B-TITLE
93912,9078,big,JJ,I-TITLE
93913,9078,bounce,NN,I-TITLE
93914,9078,showing,NN,O
93915,9078,tonight,NN,O
93916,9079,where,WRB,O
93917,9079,is,VBZ,O
93918,9079,the,DT,O
93919,9079,movie,NN,O
93920,9079,any,DT,B-TITLE
93921,9079,given,VBN,I-TITLE
93922,9079,sunday,NNS,I-TITLE
93923,9079,playing,VBG,O
93924,9080,where,WRB,O
93925,9080,is,VBZ,O
93926,9080,the,DT,O
93927,9080,movie,NN,O
93928,9080,double,JJ,B-TITLE
93929,9080,dagger,NN,I-TITLE
93930,9080,available,JJ,O
93931,9080,to,TO,O
93932,9080,purchase,VB,O
93933,9081,where,WRB,O
93934,9081,is,VBZ,O
93935,9081,the,DT,O
93936,9081,movie,NN,O
93937,9081,now,RB,B-TITLE
93938,9081,and,CC,I-TITLE
93939,9081,later,RBR,I-TITLE
93940,9081,available,JJ,O
93941,9081,to,TO,O
93942,9081,purchase,VB,O
93943,9082,where,WRB,O
93944,9082,is,VBZ,O
93945,9082,the,DT,O
93946,9082,movie,NN,O
93947,9082,okuribito,NN,B-TITLE
93948,9082,available,JJ,O
93949,9082,to,TO,O
93950,9082,purchase,VB,O
93951,9083,where,WRB,O
93952,9083,is,VBZ,O
93953,9083,the,DT,O
93954,9083,movie,NN,O
93955,9083,ran,VBD,B-TITLE
93956,9083,currently,RB,O
93957,9083,available,JJ,O
93958,9084,where,WRB,O
93959,9084,is,VBZ,O
93960,9084,the,DT,O
93961,9084,movie,NN,O
93962,9084,wall,NN,B-TITLE
93963,9084,e,RB,I-TITLE
93964,9084,currently,RB,O
93965,9084,available,JJ,O
93966,9085,where,WRB,O
93967,9085,is,VBZ,O
93968,9085,there,EX,O
93969,9085,a,DT,O
93970,9085,review,NN,O
93971,9085,of,IN,O
93972,9085,what,WP,B-TITLE
93973,9085,happens,VBZ,I-TITLE
93974,9085,in,IN,I-TITLE
93975,9085,vegas,NN,I-TITLE
93976,9085,available,JJ,O
93977,9086,where,WRB,O
93978,9086,may,MD,O
93979,9086,i,VB,O
93980,9086,find,VB,O
93981,9086,the,DT,O
93982,9086,film,NN,O
93983,9086,title,NN,O
93984,9086,rear,NN,B-TITLE
93985,9086,window,NN,I-TITLE
93986,9087,where,WRB,O
93987,9087,might,MD,O
93988,9087,i,VB,O
93989,9087,currently,RB,O
93990,9087,see,VBP,O
93991,9087,the,DT,B-TITLE
93992,9087,shining,NN,I-TITLE
93993,9088,where,WRB,O
93994,9088,might,MD,O
93995,9088,i,VB,O
93996,9088,find,VB,O
93997,9088,graveyard,JJ,B-TITLE
93998,9088,shift,NN,I-TITLE
93999,9089,where,WRB,O
94000,9089,might,MD,O
94001,9089,i,VB,O
94002,9089,find,VBP,O
94003,9089,the,DT,O
94004,9089,movie,NN,O
94005,9089,after,IN,B-TITLE
94006,9089,hours,NNS,I-TITLE
94007,9090,where,WRB,O
94008,9090,online,NN,O
94009,9090,can,MD,O
94010,9090,i,VB,O
94011,9090,purchase,VB,O
94012,9090,the,DT,O
94013,9090,movie,NN,O
94014,9090,all,DT,B-TITLE
94015,9090,star,NN,I-TITLE
94016,9090,superman,NN,I-TITLE
94017,9091,where,WRB,O
94018,9091,there,EX,O
94019,9091,any,DT,O
94020,9091,unrated,JJ,B-RATING
94021,9091,rescue,NN,B-PLOT
94022,9091,movies,NNS,O
94023,9091,with,IN,O
94024,9091,amanda,NN,B-ACTOR
94025,9091,tapping,VBG,I-ACTOR
94026,9091,that,IN,O
94027,9091,received,VBD,O
94028,9091,only,RB,O
94029,9091,four,CD,B-RATINGS_AVERAGE
94030,9091,stars,NNS,I-RATINGS_AVERAGE
94031,9092,where,WRB,O
94032,9092,would,MD,O
94033,9092,i,VB,O
94034,9092,find,VB,O
94035,9092,an,DT,O
94036,9092,action,NN,B-GENRE
94037,9092,movie,NN,O
94038,9092,rated,VBN,O
94039,9092,pg,JJ,B-RATING
94040,9092,13,CD,I-RATING
94041,9092,starring,VBG,O
94042,9092,dougray,NN,B-ACTOR
94043,9092,scott,NN,I-ACTOR
94044,9092,living,NN,O
94045,9092,in,IN,O
94046,9092,the,DT,O
94047,9092,2000,CD,B-YEAR
94048,9092,s,NN,I-YEAR
94049,9093,which,WDT,O
94050,9093,1940,CD,B-YEAR
94051,9093,s,NN,I-YEAR
94052,9093,spaghetti,NNS,B-GENRE
94053,9093,western,JJ,I-GENRE
94054,9093,with,IN,O
94055,9093,an,DT,O
94056,9093,r,NN,B-RATING
94057,9093,rating,NN,O
94058,9093,was,VBD,O
94059,9093,directed,VBN,O
94060,9093,by,IN,O
94061,9093,richard,NN,B-DIRECTOR
94062,9093,pepin,NN,I-DIRECTOR
94063,9094,which,WDT,O
94064,9094,1960,CD,B-YEAR
94065,9094,s,NN,I-YEAR
94066,9094,film,NN,B-GENRE
94067,9094,noir,RB,I-GENRE
94068,9094,directed,VBN,O
94069,9094,by,IN,O
94070,9094,duncan,JJ,B-DIRECTOR
94071,9094,jones,NNS,I-DIRECTOR
94072,9094,received,VBD,O
94073,9094,an,DT,O
94074,9094,nc,JJ,B-RATING
94075,9094,17,CD,I-RATING
94076,9094,rating,NN,O
94077,9095,which,WDT,O
94078,9095,1970,CD,B-YEAR
94079,9095,documentary,NN,B-GENRE
94080,9095,directed,VBN,O
94081,9095,by,IN,O
94082,9095,robert,NN,B-DIRECTOR
94083,9095,markowitz,NN,I-DIRECTOR
94084,9095,was,VBD,O
94085,9095,liked,VBN,B-RATINGS_AVERAGE
94086,9095,by,IN,I-RATINGS_AVERAGE
94087,9095,many,JJ,I-RATINGS_AVERAGE
94088,9096,which,WDT,O
94089,9096,1980,CD,B-YEAR
94090,9096,pg,NN,B-RATING
94091,9096,13,CD,I-RATING
94092,9096,fantasy,NN,B-GENRE
94093,9096,film,NN,O
94094,9096,received,VBD,O
94095,9096,mediocre,JJ,B-RATINGS_AVERAGE
94096,9096,ratings,NNS,O
94097,9096,and,CC,O
94098,9096,centered,VBN,O
94099,9096,around,IN,O
94100,9096,storytelling,VBG,B-PLOT
94101,9097,which,WDT,O
94102,9097,1980,CD,B-YEAR
94103,9097,s,NN,I-YEAR
94104,9097,mystery,NN,B-GENRE
94105,9097,movie,NN,O
94106,9097,directed,VBN,O
94107,9097,by,IN,O
94108,9097,will,MD,B-DIRECTOR
94109,9097,lovelace,VB,I-DIRECTOR
94110,9097,was,VBD,O
94111,9097,rated,VBN,O
94112,9097,nc,JJ,B-RATING
94113,9097,17,CD,I-RATING
94114,9097,and,CC,O
94115,9097,received,VBD,O
94116,9097,nine,CD,B-RATINGS_AVERAGE
94117,9097,stars,NNS,I-RATINGS_AVERAGE
94118,9098,which,WDT,O
94119,9098,1990,CD,B-YEAR
94120,9098,s,NN,I-YEAR
94121,9098,pg,VBD,B-RATING
94122,9098,13,CD,I-RATING
94123,9098,crime,NN,B-GENRE
94124,9098,film,NN,O
94125,9098,with,IN,O
94126,9098,a,DT,O
94127,9098,fugitive,JJ,B-PLOT
94128,9098,plot,NN,O
94129,9098,has,VBZ,O
94130,9098,an,DT,O
94131,9098,average,JJ,O
94132,9098,rating,NN,O
94133,9098,of,IN,O
94134,9098,nine,CD,B-RATINGS_AVERAGE
94135,9099,which,WDT,O
94136,9099,2010,CD,B-YEAR
94137,9099,adventure,NN,B-GENRE
94138,9099,movie,NN,O
94139,9099,was,VBD,O
94140,9099,received,VBN,B-RATINGS_AVERAGE
94141,9099,well,RB,I-RATINGS_AVERAGE
94142,9100,which,WDT,O
94143,9100,conrad,VBP,B-DIRECTOR
94144,9100,rooks,NNS,I-DIRECTOR
94145,9100,movie,NN,O
94146,9100,about,IN,O
94147,9100,execution,NN,B-PLOT
94148,9100,was,VBD,O
94149,9100,released,VBN,O
94150,9100,within,IN,O
94151,9100,the,DT,O
94152,9100,past,JJ,B-YEAR
94153,9100,five,CD,I-YEAR
94154,9100,years,NNS,I-YEAR
94155,9100,and,CC,O
94156,9100,received,VBD,O
94157,9100,a,DT,O
94158,9100,pg,NN,B-RATING
94159,9100,rating,NN,O
94160,9101,which,WDT,O
94161,9101,g,NN,B-RATING
94162,9101,rated,VBD,O
94163,9101,fantasy,JJ,B-GENRE
94164,9101,movie,NN,O
94165,9101,released,VBN,O
94166,9101,within,IN,O
94167,9101,the,DT,O
94168,9101,past,JJ,B-YEAR
94169,9101,five,CD,I-YEAR
94170,9101,decades,NNS,I-YEAR
94171,9101,centering,VBG,O
94172,9101,around,RB,O
94173,9101,magic,VBD,B-PLOT
94174,9101,that,DT,O
94175,9101,was,VBD,O
94176,9101,rated,VBN,O
94177,9101,a,DT,O
94178,9101,six,CD,B-RATINGS_AVERAGE
94179,9101,and,CC,O
94180,9101,was,VBD,O
94181,9101,directed,VBN,O
94182,9101,by,IN,O
94183,9101,clint,NN,B-DIRECTOR
94184,9101,hutchison,NN,I-DIRECTOR
94185,9102,which,WDT,O
94186,9102,g,NN,B-RATING
94187,9102,rated,VBD,O
94188,9102,movie,NN,O
94189,9102,released,VBN,O
94190,9102,in,IN,O
94191,9102,the,DT,O
94192,9102,last,JJ,B-YEAR
94193,9102,three,CD,I-YEAR
94194,9102,decades,NNS,I-YEAR
94195,9102,had,VBD,O
94196,9102,excellent,JJ,B-RATINGS_AVERAGE
94197,9102,ratings,NNS,I-RATINGS_AVERAGE
94198,9102,and,CC,O
94199,9102,featured,VBD,O
94200,9102,michelle,NNS,B-ACTOR
94201,9102,burke,NN,I-ACTOR
94202,9103,which,WDT,O
94203,9103,g,NN,B-RATING
94204,9103,rated,VBD,O
94205,9103,1970,CD,B-YEAR
94206,9103,movie,NN,O
94207,9103,starred,VBD,O
94208,9103,jack,NN,B-ACTOR
94209,9103,palance,NN,I-ACTOR
94210,9104,which,WDT,O
94211,9104,nc,VBZ,B-RATING
94212,9104,17,CD,I-RATING
94213,9104,r,NN,B-DIRECTOR
94214,9104,j,NN,I-DIRECTOR
94215,9104,cutler,NN,I-DIRECTOR
94216,9104,animation,NN,B-GENRE
94217,9104,film,NN,O
94218,9104,centered,VBN,O
94219,9104,around,IN,O
94220,9104,a,DT,O
94221,9104,scar,NN,B-PLOT
94222,9104,and,CC,O
94223,9104,was,VBD,O
94224,9104,really,RB,B-RATINGS_AVERAGE
94225,9104,popular,JJ,I-RATINGS_AVERAGE
94226,9105,which,WDT,O
94227,9105,pg,VBZ,B-RATING
94228,9105,13,CD,I-RATING
94229,9105,1980,CD,B-YEAR
94230,9105,love,NN,B-GENRE
94231,9105,movie,NN,O
94232,9105,starring,VBG,O
94233,9105,lena,JJ,B-ACTOR
94234,9105,heady,NN,I-ACTOR
94235,9105,was,VBD,O
94236,9105,about,RB,O
94237,9105,unrequited,JJ,B-PLOT
94238,9105,love,NN,I-PLOT
94239,9105,and,CC,O
94240,9105,received,VBN,O
94241,9105,very,RB,B-RATINGS_AVERAGE
94242,9105,good,JJ,I-RATINGS_AVERAGE
94243,9105,ratings,NNS,O
94244,9106,which,WDT,O
94245,9106,pg,VBZ,B-RATING
94246,9106,13,CD,I-RATING
94247,9106,movies,NNS,O
94248,9106,were,VBD,O
94249,9106,given,VBN,O
94250,9106,a,DT,O
94251,9106,very,RB,B-RATINGS_AVERAGE
94252,9106,good,JJ,I-RATINGS_AVERAGE
94253,9106,rating,NN,O
94254,9106,starring,VBG,O
94255,9106,brian,JJ,B-ACTOR
94256,9106,dennehy,NN,I-ACTOR
94257,9106,in,IN,O
94258,9106,the,DT,O
94259,9106,last,JJ,B-YEAR
94260,9106,seven,CD,I-YEAR
94261,9106,decades,NNS,I-YEAR
94262,9107,which,WDT,O
94263,9107,pg,VBZ,B-RATING
94264,9107,13,CD,I-RATING
94265,9107,rated,VBN,O
94266,9107,drama,NN,B-GENRE
94267,9107,starring,VBG,O
94268,9107,debra,JJ,B-ACTOR
94269,9107,messing,NN,I-ACTOR
94270,9107,came,VBD,O
94271,9107,out,RP,O
94272,9107,last,JJ,B-YEAR
94273,9107,year,NN,I-YEAR
94274,9108,which,WDT,O
94275,9108,r,NN,B-RATING
94276,9108,rated,VBD,O
94277,9108,family,NN,B-GENRE
94278,9108,film,NN,O
94279,9108,released,VBN,O
94280,9108,this,DT,B-YEAR
94281,9108,year,NN,I-YEAR
94282,9108,received,VBD,O
94283,9108,nine,CD,B-RATINGS_AVERAGE
94284,9108,stars,NNS,I-RATINGS_AVERAGE
94285,9109,which,WDT,O
94286,9109,r,NN,B-RATING
94287,9109,rated,VBD,O
94288,9109,biography,JJ,B-GENRE
94289,9109,movie,NN,O
94290,9109,starring,VBG,O
94291,9109,cher,NN,B-ACTOR
94292,9109,was,VBD,O
94293,9109,released,VBN,O
94294,9109,within,IN,O
94295,9109,the,DT,O
94296,9109,last,JJ,B-YEAR
94297,9109,three,CD,I-YEAR
94298,9109,years,NNS,I-YEAR
94299,9110,which,WDT,O
94300,9110,r,NN,B-RATING
94301,9110,rated,VBD,O
94302,9110,movie,NN,O
94303,9110,about,IN,O
94304,9110,promises,NNS,B-PLOT
94305,9110,starring,VBG,O
94306,9110,michael,NN,B-ACTOR
94307,9110,bergin,NN,I-ACTOR
94308,9110,was,VBD,O
94309,9110,released,VBN,O
94310,9110,within,IN,O
94311,9110,the,DT,O
94312,9110,past,JJ,B-YEAR
94313,9110,eight,CD,I-YEAR
94314,9110,years,NNS,I-YEAR
94315,9110,and,CC,O
94316,9110,liked,VBN,B-RATINGS_AVERAGE
94317,9110,by,IN,I-RATINGS_AVERAGE
94318,9110,many,JJ,I-RATINGS_AVERAGE
94319,9111,which,WDT,O
94320,9111,r,NN,B-RATING
94321,9111,rated,VBD,O
94322,9111,movie,NN,O
94323,9111,released,VBN,O
94324,9111,in,IN,O
94325,9111,the,DT,O
94326,9111,1970,CD,B-YEAR
94327,9111,s,NN,I-YEAR
94328,9111,revolved,VBN,O
94329,9111,around,IN,O
94330,9111,valentines,NNS,B-PLOT
94331,9111,day,NN,I-PLOT
94332,9111,and,CC,O
94333,9111,was,VBD,O
94334,9111,directed,VBN,O
94335,9111,by,IN,O
94336,9111,kevin,NN,B-DIRECTOR
94337,9111,gendreau,NN,I-DIRECTOR
94338,9112,which,WDT,O
94339,9112,r,NN,B-RATING
94340,9112,rated,VBD,O
94341,9112,short,JJ,B-GENRE
94342,9112,directed,VBN,O
94343,9112,by,IN,O
94344,9112,kirk,NN,B-DIRECTOR
94345,9112,r,NN,I-DIRECTOR
94346,9112,thatcher,RB,I-DIRECTOR
94347,9112,received,VBD,O
94348,9112,a,DT,O
94349,9112,rating,NN,O
94350,9112,of,IN,O
94351,9112,decent,JJ,B-RATINGS_AVERAGE
94352,9113,which,WDT,O
94353,9113,stacy,NN,B-DIRECTOR
94354,9113,davidson,NN,I-DIRECTOR
94355,9113,movie,NN,O
94356,9113,was,VBD,O
94357,9113,about,IN,O
94358,9113,a,DT,O
94359,9113,hit,NN,B-PLOT
94360,9114,which,WDT,O
94361,9114,actor,NN,O
94362,9114,starred,VBD,O
94363,9114,in,IN,O
94364,9114,the,DT,O
94365,9114,movie,NN,O
94366,9114,a,DT,B-TITLE
94367,9114,million,CD,I-TITLE
94368,9114,to,TO,I-TITLE
94369,9114,juan,VB,I-TITLE
94370,9115,which,WDT,O
94371,9115,crime,NN,B-GENRE
94372,9115,film,NN,O
94373,9115,of,IN,O
94374,9115,the,DT,O
94375,9115,last,JJ,B-YEAR
94376,9115,six,CD,I-YEAR
94377,9115,years,NNS,I-YEAR
94378,9115,featured,VBD,O
94379,9115,geri,NN,B-ACTOR
94380,9115,halliwell,NN,I-ACTOR
94381,9115,and,CC,O
94382,9115,received,VBD,O
94383,9115,excellent,JJ,B-RATINGS_AVERAGE
94384,9115,ratings,NNS,I-RATINGS_AVERAGE
94385,9116,which,WDT,O
94386,9116,fantasy,NN,B-GENRE
94387,9116,films,NNS,O
94388,9116,are,VBP,O
94389,9116,just,RB,O
94390,9116,average,JJ,B-RATINGS_AVERAGE
94391,9117,which,WDT,O
94392,9117,highly,RB,B-RATINGS_AVERAGE
94393,9117,recommended,VBD,I-RATINGS_AVERAGE
94394,9117,movie,NN,O
94395,9117,with,IN,O
94396,9117,actor,NN,O
94397,9117,daniela,NN,B-ACTOR
94398,9117,pestova,NN,I-ACTOR
94399,9117,was,VBD,O
94400,9117,produced,VBN,O
94401,9117,in,IN,O
94402,9117,the,DT,O
94403,9117,2000,CD,B-YEAR
94404,9117,s,NN,I-YEAR
94405,9118,which,WDT,O
94406,9118,history,NN,B-GENRE
94407,9118,movie,NN,O
94408,9118,was,VBD,O
94409,9118,directed,VBN,O
94410,9118,by,IN,O
94411,9118,howard,NN,B-DIRECTOR
94412,9118,zinn,NN,I-DIRECTOR
94413,9118,and,CC,O
94414,9118,received,VBD,O
94415,9118,an,DT,O
94416,9118,r,NN,B-RATING
94417,9118,rating,NN,O
94418,9118,that,WDT,O
94419,9118,came,VBD,O
94420,9118,out,RP,O
94421,9118,in,IN,O
94422,9118,the,DT,O
94423,9118,last,JJ,B-YEAR
94424,9118,six,CD,I-YEAR
94425,9118,years,NNS,I-YEAR
94426,9119,which,WDT,O
94427,9119,military,JJ,B-GENRE
94428,9119,movie,NN,O
94429,9119,directed,VBN,O
94430,9119,by,IN,O
94431,9119,georgina,NN,B-DIRECTOR
94432,9119,lightning,NN,I-DIRECTOR
94433,9119,centered,VBN,O
94434,9119,around,IN,O
94435,9119,camp,NN,B-PLOT
94436,9120,which,WDT,O
94437,9120,movie,NN,O
94438,9120,directed,VBN,O
94439,9120,by,IN,O
94440,9120,ralph,NN,B-DIRECTOR
94441,9120,bakshi,NN,I-DIRECTOR
94442,9120,centered,VBD,O
94443,9120,around,IN,O
94444,9120,a,DT,O
94445,9120,story,NN,O
94446,9120,about,IN,O
94447,9120,drug,NN,B-PLOT
94448,9120,dealers,NNS,I-PLOT
94449,9120,and,CC,O
94450,9120,received,VBD,O
94451,9120,an,DT,O
94452,9120,average,JJ,O
94453,9120,rating,NN,O
94454,9120,of,IN,O
94455,9120,nine,CD,B-RATINGS_AVERAGE
94456,9120,stars,NNS,I-RATINGS_AVERAGE
94457,9121,which,WDT,O
94458,9121,movie,NN,O
94459,9121,in,IN,O
94460,9121,the,DT,O
94461,9121,film,NN,B-GENRE
94462,9121,noir,NN,I-GENRE
94463,9121,genre,NN,O
94464,9121,that,WDT,O
94465,9121,was,VBD,O
94466,9121,all,DT,B-RATINGS_AVERAGE
94467,9121,right,JJ,I-RATINGS_AVERAGE
94468,9121,and,CC,O
94469,9121,rated,VBN,O
94470,9121,pg,NN,B-RATING
94471,9121,was,VBD,O
94472,9121,made,VBN,O
94473,9121,in,IN,O
94474,9121,the,DT,O
94475,9121,last,JJ,B-YEAR
94476,9121,two,CD,I-YEAR
94477,9121,years,NNS,I-YEAR
94478,9122,which,WDT,O
94479,9122,movie,NN,O
94480,9122,released,VBN,O
94481,9122,within,IN,O
94482,9122,the,DT,O
94483,9122,past,JJ,B-YEAR
94484,9122,ten,NN,I-YEAR
94485,9122,decades,NNS,I-YEAR
94486,9122,directed,VBN,O
94487,9122,by,IN,O
94488,9122,victor,NN,B-DIRECTOR
94489,9122,fleming,NN,I-DIRECTOR
94490,9122,was,VBD,O
94491,9122,about,IN,O
94492,9122,a,DT,O
94493,9122,prince,NN,B-PLOT
94494,9122,and,CC,O
94495,9122,received,VBD,O
94496,9122,a,DT,O
94497,9122,rating,NN,O
94498,9122,of,IN,O
94499,9122,eight,CD,B-RATINGS_AVERAGE
94500,9123,which,WDT,O
94501,9123,movie,NN,O
94502,9123,starring,VBG,O
94503,9123,dina,NNS,B-ACTOR
94504,9123,meyer,NN,I-ACTOR
94505,9123,centered,VBN,O
94506,9123,around,IN,O
94507,9123,the,DT,O
94508,9123,aquarium,NN,B-PLOT
94509,9123,industry,NN,I-PLOT
94510,9124,which,WDT,O
94511,9124,movie,NN,O
94512,9124,starring,VBG,O
94513,9124,jason,NN,B-ACTOR
94514,9124,london,NN,I-ACTOR
94515,9124,was,VBD,B-RATINGS_AVERAGE
94516,9124,liked,VBN,I-RATINGS_AVERAGE
94517,9124,a,DT,I-RATINGS_AVERAGE
94518,9124,lot,NN,I-RATINGS_AVERAGE
94519,9124,within,IN,O
94520,9124,the,DT,O
94521,9124,past,JJ,B-YEAR
94522,9124,ten,CD,I-YEAR
94523,9124,years,NNS,I-YEAR
94524,9125,which,WDT,O
94525,9125,movies,NNS,O
94526,9125,has,VBZ,O
94527,9125,keith,VBN,B-ACTOR
94528,9125,hamilton,NN,I-ACTOR
94529,9125,cobb,NN,I-ACTOR
94530,9125,been,VBN,O
94531,9125,in,IN,O
94532,9125,within,IN,O
94533,9125,the,DT,O
94534,9125,last,JJ,B-YEAR
94535,9125,four,CD,I-YEAR
94536,9125,decades,NNS,I-YEAR
94537,9126,which,WDT,O
94538,9126,musical,JJ,B-GENRE
94539,9126,directed,VBN,O
94540,9126,by,IN,O
94541,9126,david,JJ,B-DIRECTOR
94542,9126,whitney,NN,I-DIRECTOR
94543,9126,was,VBD,O
94544,9126,rated,VBN,O
94545,9126,r,NN,B-RATING
94546,9127,which,WDT,O
94547,9127,musicals,NNS,B-GENRE
94548,9127,are,VBP,O
94549,9127,rated,VBN,O
94550,9127,r,NN,B-RATING
94551,9128,which,WDT,O
94552,9128,must,MD,B-RATINGS_AVERAGE
94553,9128,see,VB,I-RATINGS_AVERAGE
94554,9128,film,NN,O
94555,9128,with,IN,O
94556,9128,a,DT,O
94557,9128,pg,NN,B-RATING
94558,9128,rating,NN,O
94559,9128,starring,VBG,O
94560,9128,antonio,JJ,B-ACTOR
94561,9128,sabato,NN,I-ACTOR
94562,9128,made,VBD,O
94563,9128,you,PRP,O
94564,9128,laugh,IN,B-GENRE
94565,9129,which,WDT,O
94566,9129,of,IN,O
94567,9129,elizabeth,NNS,B-ACTOR
94568,9129,berkelys,JJ,I-ACTOR
94569,9129,animation,NN,B-GENRE
94570,9129,movies,NNS,O
94571,9129,were,VBD,O
94572,9129,given,VBN,O
94573,9129,excellent,JJ,B-RATINGS_AVERAGE
94574,9129,ratings,NNS,I-RATINGS_AVERAGE
94575,9130,which,WDT,O
94576,9130,of,IN,O
94577,9130,robert,NN,B-ACTOR
94578,9130,deniros,NNS,I-ACTOR
94579,9130,family,NN,B-GENRE
94580,9130,movies,NNS,O
94581,9130,were,VBD,O
94582,9130,liked,VBN,B-RATINGS_AVERAGE
94583,9130,by,IN,I-RATINGS_AVERAGE
94584,9130,many,JJ,I-RATINGS_AVERAGE
94585,9131,which,WDT,O
94586,9131,science,NN,B-GENRE
94587,9131,fiction,NN,I-GENRE
94588,9131,films,NNS,O
94589,9131,were,VBD,O
94590,9131,highly,RB,B-RATINGS_AVERAGE
94591,9131,liked,VBN,I-RATINGS_AVERAGE
94592,9132,which,WDT,O
94593,9132,thrillers,NNS,B-GENRE
94594,9132,were,VBD,O
94595,9132,directed,VBN,O
94596,9132,by,IN,O
94597,9132,mel,NN,B-DIRECTOR
94598,9132,brooks,NNS,I-DIRECTOR
94599,9133,which,WDT,O
94600,9133,very,RB,B-RATINGS_AVERAGE
94601,9133,popular,JJ,I-RATINGS_AVERAGE
94602,9133,rated,VBN,O
94603,9133,r,NN,B-RATING
94604,9133,film,NN,O
94605,9133,starring,VBG,O
94606,9133,patrick,JJ,B-ACTOR
94607,9133,mcnee,NN,I-ACTOR
94608,9133,was,VBD,O
94609,9133,made,VBN,O
94610,9133,in,IN,O
94611,9133,the,DT,O
94612,9133,last,JJ,B-YEAR
94613,9133,ten,NN,I-YEAR
94614,9133,decades,NNS,I-YEAR
94615,9134,which,WDT,O
94616,9134,well,RB,B-RATINGS_AVERAGE
94617,9134,rated,VBD,I-RATINGS_AVERAGE
94618,9134,science,JJ,B-GENRE
94619,9134,fiction,NN,I-GENRE
94620,9134,piece,NN,O
94621,9134,was,VBD,O
94622,9134,directed,VBN,O
94623,9134,by,IN,O
